,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
37,BRTP3,3571,-6726,245,1168,"0,00%",684,898,603,-240,755,755,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
38,IDVL11,14000,-6600,6056,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-91,76%",000,"237.683.000,00",000,"0,00%"
39,PRGA4,7500,-6220,846,2354,"0,00%",2203,1922,20297,-805,21967,3550,"1,16%","-3,49%",134,"1,83%","-13,59%",000,"14.923.400.000,00",135,"13,36%"
40,MAPT4,990,-6025,-146,0000,"0,00%",11770,"-1.819,62",-6893,-130,-6893,-6893,"0,00%","0,00%",0,"-17,19%","2,42%","35.966,80","-6.244.000,00",000,"0,00%"
41,CSNA3,1421,-5922,108,0415,"13,79%",206,234,252,-049,617,425,"16,45%","0,89%",132,"11,29%","-1,82%","124.875.000,00","17.500.700.000,00",256,"16,76%"
42,CSAN3,1437,-5828,146,0663,"2,98%",195,250,390,-043,1074,724,"16,98%","6,43%",162,"5,79%","-2,50%","166.714.000,00","18.481.500.000,00",337,"39,10%"
43,CLSA3,798,-5355,208,2975,"0,00%",1702,363,-1772,379,-1347,-2833,"-16,78%","-5,56%",388,"-18,48%","-3,88%","7.470.090,00","720.924.000,00",005,"13,21%"
44,PEFX5,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
45,PEFX3,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
46,MTIG4,2300,-4952,-35915,56001,"0,00%",36906,-5093,-9431,-4400,-9557,-10460,"-59,38%","-113,09%",27,"-47,80%","725,28%",000,"-7.835.380,00",-495,"-26,54%"
47,TOYB4,250,-4796,-543,5256,"0,00%",4405,-647,-904,-383,-915,-967,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
48,JBSS3,2243,-4689,115,0137,"4,46%",241,162,964,-062,2399,779,"1,42%","-0,20%",164,"3,37%","-2,45%","175.647.000,00","43.351.100.000,00",223,"15,94%"
49,IMBI3,501,-4642,281,"2.659,020","0,00%",518,-221,-9712,-037,-10472,-10745,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
50,CLAN4,300,-4492,047,15151,"0,00%",406,-1550,-8256,-636,-9743,2268,"-18,35%","-33,73%",73,"-0,50%","-1,05%",000,"1.012.240.000,00",008,"-63,96%"
51,TOYB3,229,-4394,-497,4815,"0,00%",4035,-593,-828,-350,-839,-887,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
52,EBTP3,1021,-4356,117,0548,"0,00%",353,-50247,642,-073,846,285,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
53,EBTP4,1000,-4266,114,0537,"0,00%",346,-49213,629,-071,833,281,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
54,MAPT3,700,-4260,-103,0000,"0,00%",8322,"-1.286,60",-4873,-092,-4873,-4873,"0,00%","0,00%",0,"-17,19%","2,42%","5.535,09","-6.244.000,00",000,"0,00%"
55,FBRA4,3458,-3957,166,0457,"0,00%",738,1894,740,-443,1062,1062,"6,18%","-1,15%",111,"11,94%","-4,20%",000,"213.406.000,00",077,"12,48%"
56,LWSA3,487,-3942,101,2249,"1,07%",631,571,3560,1274,2200,899,"6,32%","-5,70%",135,"2,42%","-2,56%","41.389.700,00","2.882.150.000,00",003,"38,62%"
57,BRTP4,2081,-3919,143,0681,"0,00%",399,523,351,-140,503,503,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
58,LIGH3,1666,-3810,633,0499,"0,00%",333,-065,619,-043,1435,880,"8,06%","-1,31%",25,"6,00%","-16,62%",000,"1.033.620.000,00",874,"2,29%"
59,AURE3,1179,-3711,095,1907,"28,84%",407,565,1291,-110,1639,963,"14,77%","-5,14%",154,"3,63%","-2,57%","56.789.700,00","12.369.000.000,00",052,"53,48%"
60,HAPV3,350,-3570,054,0964,"0,00%",351,1327,4441,-170,5202,1135,"2,17%","-2,70%",123,"0,88%","-1,51%","231.932.000,00","49.092.200.000,00",023,"51,94%"
61,RCSL3,143,-3516,38240,3208,"0,00%",3002,2545,-6009,-566,-5992,-10682,"-5,34%","-9,13%",134,"-5,31%","-1.087,60%","3.226.000,00","476.000,00",000,"37,43%"
62,BAHI3,891,-3513,192,0623,"0,00%",395,-202,-4188,-057,-5677,2883,"-1,49%","-1,77%",33,"-1,02%","-5,46%","34.959,80","122.640.000,00",098,"57,20%"
63,ITEC3,4010,-3512,2204,"2.611,690","0,00%",9216,2542,-2600,-6891,-2480,-2956,"-10.044,70%","-7.435,88%",523,"-63,06%","-62,76%",000,"20.143.000,00",000,"-74,79%"
64,IMBI4,350,-3243,196,"1.857,600","0,00%",362,-154,-6785,-026,-7544,-7741,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
65,PRTX3,277,-3227,-14532,297651,"0,00%",1400,-257,-9711,-143,-12899,3719,"-306,50%","-922,47%",5,"-1,50%","450,37%",000,"-18.917.000,00",-4985,"307,96%"
66,OMGE3,2757,-3203,159,3419,"0,00%",543,1086,1256,-106,2434,1309,"27,23%","-11,12%",172,"4,69%","-4,95%",000,"3.483.570.000,00",166,"38,73%"
67,DFVA3,990,-3138,6069,4327,"0,00%",5365,2910,-5591,-3147,-5828,-5828,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
68,ASTA4,2583,-3079,100,0652,"0,00%",446,257,1990,-330,3320,3320,"3,28%","-2,12%",171,"2,52%","-3,25%",000,"515.672.000,00",085,"-4,73%"
69,AMBP3,1041,-3061,100,0357,"0,87%",149,062,173,-042,593,420,"20,64%","1,16%",237,"11,86%","-3,26%","14.737.200,00","1.742.600.000,00",409,"87,83%"
70,CRFB3,1127,-2989,124,0216,"0,75%",256,-852,639,-087,877,576,"3,38%","-0,58%",94,"6,15%","-4,14%","81.728.000,00","19.218.000.000,00",110,"17,07%"
71,VGOR4,587,-2958,718,1229,"0,00%",1468,11397,2732,-322,3409,3409,"4,50%","-4,59%",104,"6,00%","-24,29%",000,"135.178.000,00",189,"4,77%"
72,CRBM3,9000,-2895,326,1498,"0,00%",1172,298,-1545,1690,-1417,-1417,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
73,RNEW11,316,-2845,028,1153,"0,00%",85,-088,225,-013,1128,599,"51,17%","-4,05%",32,"3,90%","-0,99%","36.514,90","933.020.000,00",115,"31,75%"
74,RNEW3,105,-2836,028,1150,"0,00%",85,-088,225,-013,1127,599,"51,17%","-4,05%",32,"3,90%","-0,99%","106.710,00","933.020.000,00",115,"31,75%"
75,RNEW4,102,-2755,027,1117,"0,00%",83,-085,218,-013,1121,596,"51,17%","-4,05%",32,"3,90%","-0,99%","207.970,00","933.020.000,00",115,"31,75%"
76,DFVA4,800,-2535,4904,3497,"0,00%",4335,2351,-4518,-2543,-4755,-4755,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
77,BIOM3,1622,-2470,1673,17407,"0,00%",5969,4664,-3011,-2201,-3157,-3157,"-57,82%","-70,47%",152,"-25,96%","-67,75%","1.259.470,00","122.940.000,00",125,"77,61%"
78,SEER3,527,-2419,056,0371,"0,00%",194,311,291,-048,531,270,"12,75%","-1,53%",133,"7,40%","-2,32%","5.038.860,00","1.209.490.000,00",071,"10,69%"
79,PTBL3,589,-2364,215,0379,"3,57%",252,7842,763,-053,1584,698,"4,97%","-1,60%",101,"4,81%","-9,10%","4.557.090,00","385.934.000,00",357,"20,35%"
80,OFSA3,2180,-2353,171,1247,"1,27%",920,197,1201,492,1331,972,"10,38%","-5,30%",356,"10,88%","-7,25%","183.774,00","689.374.000,00",063,"12,70%"
81,MODL3,308,-2299,188,0000,"0,71%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-8,17%",000,"1.154.890.000,00",000,"-62,37%"
82,TAMM4,5273,-2274,380,0626,"0,00%",524,-3111,977,-096,1801,966,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
83,TAMM3,5260,-2268,379,0625,"0,00%",523,-3104,974,-096,1798,965,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
84,KROT11,4000,-2176,092,1844,"0,00%",427,816,868,-144,1352,878,"21,26%","-8,79%",136,"5,60%","-4,23%",000,"11.665.400.000,00",067,"-4,05%"
85,MODL11,846,-2105,172,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-8,17%",000,"1.154.890.000,00",000,"-62,37%"
86,TPIS3,380,-2085,019,0162,"4,83%",59,-048,233,-010,2278,650,"6,95%","-1,02%",33,"2,68%","-0,89%","192.645,00","897.436.000,00",170,"2,27%"
87,CASH3,440,-2062,049,1172,"54,65%",391,063,-538,070,395,548,"-21,76%","-7,82%",563,"-22,96%","-2,39%","16.885.100,00","776.479.000,00",000,"47,01%"
88,MODL4,272,-2030,166,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-8,17%",000,"1.154.890.000,00",000,"-62,37%"
89,LVTC3,372,-2025,038,0267,"0,00%",178,070,135,-138,078,037,"19,72%","-1,32%",274,"15,38%","-1,87%","69.364,60","635.111.000,00",000,"7,08%"
90,CESP3,2555,-1983,112,6411,"0,00%",657,794,1442,-226,1613,988,"44,45%","-32,33%",309,"5,14%","-5,64%",000,"7.961.190.000,00",031,"0,54%"
91,CESP6,2525,-1959,111,6336,"0,00%",649,785,1425,-223,1596,978,"44,45%","-32,33%",309,"5,14%","-5,64%",000,"7.961.190.000,00",031,"0,54%"
92,KROT4,512,-1949,082,1652,"0,00%",382,731,777,-129,1262,819,"21,26%","-8,79%",136,"5,60%","-4,23%",000,"11.665.400.000,00",067,"-4,05%"
93,CESP5,2500,-1940,110,6273,"0,00%",643,777,1411,-221,1582,969,"44,45%","-32,33%",309,"5,14%","-5,64%",000,"7.961.190.000,00",031,"0,54%"
94,CRBM7,6000,-1930,218,0999,"0,00%",782,199,-1030,1126,-902,-902,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
95,WMBY3,2539,-1930,287,0836,"0,00%",182,120,862,-150,2502,2502,"9,70%","-7,05%",144,"2,39%","-14,86%",000,"212.439.000,00",651,"-14,48%"
96,TDBH4,066,-1863,128,0906,"0,00%",811,-615,873,-566,1023,1023,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
97,TANC4,4300,-1854,310,0511,"0,00%",428,-2537,796,-078,1620,869,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
98,CCIM3,552,-1644,094,0498,"0,00%",198,053,896,-109,2504,3884,"5,55%","-3,03%",258,"2,38%","-5,75%",000,"660.347.000,00",193,"29,98%"
99,MNDL3,4400,-1598,074,0131,"0,00%",81,-066,128,-016,627,529,"10,22%","-0,82%",76,"6,80%","-4,66%","28.809,70","146.648.000,00",293,"15,92%"
100,TDBH3,056,-1581,108,0769,"0,00%",688,-522,740,-480,891,891,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
101,CBEE3,1180,-1564,056,0384,"0,00%",170,-063,333,-033,973,543,"11,56%","-2,46%",40,"5,50%","-3,59%","5.692,56","5.340.880.000,00",111,"8,04%"
102,PCAR4,7211,-1556,749,1836,"0,00%",1603,2723,3103,-360,3237,1623,"5,92%","-11,09%",121,"7,57%","-48,15%",000,"4.717.000.000,00",112,"-27,70%"
103,GBIO33,1040,-1497,132,1518,"0,00%",791,757,1353,1758,1606,1606,"11,21%","-10,14%",131,"7,12%","-8,83%",000,"838.439.000,00",031,"-8,99%"
104,TEND3,1161,-1491,166,0492,"0,00%",314,145,747,-124,1022,773,"6,59%","-3,53%",164,"5,21%","-11,15%","41.099.000,00","859.524.000,00",145,"8,89%"
105,PCAR5,6712,-1449,697,1709,"0,00%",1492,2535,2889,-336,3023,1515,"5,92%","-11,09%",121,"7,57%","-48,15%",000,"4.717.000.000,00",112,"-27,70%"
106,BRFS3,1705,-1414,192,0535,"0,00%",501,437,4614,-183,6284,1016,"1,16%","-3,49%",134,"1,83%","-13,59%","156.945.000,00","14.923.400.000,00",135,"13,36%"
107,ESPA3,090,-1407,038,0323,"0,00%",142,14515,279,-069,888,507,"11,59%","-2,54%",100,"5,56%","-2,69%","792.255,00","857.790.000,00",101,"15,42%"
108,LECO4,146,-1348,200,0637,"0,00%",924,-1684,-2969,-316,-3269,-3269,"-2,14%","-4,72%",82,"-3,48%","-14,82%",000,"105.928.000,00",020,"3,58%"
109,SEDU3,2380,-1336,1500,3443,"0,00%",1531,5790,-2247,-267,-2868,-6964,"-15,33%","-25,73%",109,"-8,15%","-112,29%",000,"415.869.000,00",467,"10,87%"
110,TESA3,4800,-1330,162,1007,"0,00%",523,-1110,941,-135,1525,1009,"10,71%","-7,58%",86,"6,42%","-12,18%",000,"858.223.000,00",104,"15,48%"
111,DTCY3,470,-1322,-1309,8260,"0,00%",8815,-2884,-1295,-691,-1324,-2642,"-63,78%","-62,47%",57,"-82,01%","99,00%",29058,"-3.997.000,00",-052,"-16,00%"
112,BIOM4,868,-1322,896,9315,"0,00%",3194,2496,-1611,-1178,-1757,-1757,"-57,82%","-70,47%",152,"-25,96%","-67,75%",000,"122.940.000,00",125,"77,61%"
113,ARTR3,1001,-1301,131,0960,"0,00%",304,-623,468,-045,1361,693,"20,53%","-7,38%",64,"7,11%","-10,05%",000,"4.401.740.000,00",280,"12,37%"
114,IGUA3,815,-1252,-144,0568,"0,00%",564,-065,822,-060,1480,580,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
115,FGUI3,1200,-1241,-215,16009,"0,00%",25203,-220,-5776,-205,-7017,-7017,"-27,72%","-129,00%",4,"-60,74%","17,32%",000,"-222.024.000,00",-046,"2,13%"
116,IGUA6,807,-1240,-143,0562,"0,00%",558,-064,814,-059,1472,577,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
117,RCSL4,050,-1229,13371,1122,"0,00%",1050,890,-2101,-198,-2084,-3715,"-5,34%","-9,13%",134,"-5,31%","-1.087,60%","3.690.670,00","476.000,00",000,"37,43%"
118,IGUA5,798,-1226,-141,0556,"0,00%",552,-064,804,-059,1463,573,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
119,ALPK3,400,-1175,236,0640,"0,00%",345,-251,266,-048,641,373,"24,03%","-5,02%",49,"14,94%","-20,12%","568.241,00","367.314.000,00",384,"10,44%"
120,PRVI3,1054,-1174,161,0919,"0,00%",565,-25086,971,-148,987,639,"9,46%","-7,83%",99,"6,15%","-13,71%",000,"525.170.000,00",010,"16,19%"
121,MGLU3,150,-1132,115,0301,"0,00%",296,394,1898,-145,2580,825,"1,59%","-2,66%",116,"2,36%","-10,19%","247.644.000,00","9.610.530.000,00",077,"15,89%"
122,MTIG3,521,-1122,-8136,12686,"0,00%",8360,-1154,-2136,-997,-2262,-2476,"-59,38%","-113,09%",27,"-47,80%","725,28%",000,"-7.835.380,00",-495,"-26,54%"
123,SIMH3,626,-1104,164,0172,"0,30%",78,080,112,-013,818,500,"15,27%","-2,05%",145,"9,30%","-14,89%","25.466.200,00","3.326.250.000,00",1362,"39,22%"
124,CPNY3,235,-1100,042,0232,"0,00%",54,020,121,-013,421,421,"19,13%","-2,11%",226,"5,48%","-3,86%",000,"398.830.000,00",233,"20,10%"
125,PTBL4,259,-1039,095,0167,"0,00%",111,3448,336,-023,1156,509,"4,97%","-1,60%",101,"4,81%","-9,10%",000,"385.934.000,00",357,"20,35%"
126,ECPR4,9074,-992,122,0000,"0,00%",624,17557,-8297,-129,-8260,-8272,"0,00%","0,00%",297,"-0,75%","-12,28%",000,"141.476.000,00",000,"0,00%"
127,ECPR3,9025,-987,121,0000,"0,00%",621,17462,-8252,-129,-8215,-8227,"0,00%","0,00%",297,"-0,75%","-12,28%",000,"141.476.000,00",000,"0,00%"
128,TELB3,1398,-948,085,2897,"0,00%",302,091,-394,-124,-036,-207,"-73,50%","-30,55%",573,"-11,44%","-8,93%","21.150,90","1.425.650.000,00",007,"18,43%"
129,ZAMP3,323,-909,064,0231,"0,00%",216,-220,896,-049,1581,291,"2,58%","-2,55%",69,"2,99%","-7,02%","3.594.230,00","1.393.680.000,00",080,"11,32%"
130,TERI3,6428,-883,029,0107,"0,00%",81,790,720,-026,3956,3956,"1,49%","-1,91%",103,"1,25%","-3,27%",000,"3.641.000.000,00",143,"7,94%"
131,NORD3,898,-846,-037,23745,"0,00%",3076,-036,-24268,-033,-39746,-39746,"-9,78%","-280,55%",1,"-1,29%","4,32%","9.018,67","-162.544.000,00",-023,"12,91%"
132,SEMP3,1686,-812,136,15081,"0,00%",1201,1567,-442,1567,-407,-407,"-340,98%","-185,82%",164,"-30,21%","-16,81%",000,"118.441.000,00",000,"-10,37%"
133,BAHI11,200,-788,043,0140,"0,00%",89,-045,-940,-013,-2429,1234,"-1,49%","-1,77%",33,"-1,02%","-5,46%",000,"122.640.000,00",098,"57,20%"
134,SZPQ4,664,-785,220,0855,"0,00%",744,262,-2031,-317,-2277,-2277,"-4,21%","-10,89%",297,"-3,77%","-28,00%",000,"684.467.000,00",030,"-11,71%"
135,MEDI3,1155,-752,189,0374,"0,00%",824,-1002,-911,-331,-661,-661,"-4,11%","-4,98%",79,"-12,30%","-25,13%",000,"426.164.000,00",002,"13,02%"
136,ENJU3,196,-750,117,2041,"0,00%",962,169,-554,178,-189,-291,"-36,83%","-27,23%",486,"-56,33%","-15,59%","1.260.260,00","339.836.000,00",000,"34,31%"
137,COGN3,194,-739,031,0626,"0,00%",145,277,295,-049,779,506,"21,26%","-8,79%",136,"5,60%","-4,23%","76.278.800,00","11.665.400.000,00",067,"-4,05%"
138,EPAR3,740,-707,137,0240,"52,25%",1083,445,672,1020,633,262,"3,58%","-3,40%",426,"17,32%","-19,42%","121.890,00","80.079.000,00",001,"8,50%"
139,TCNO3,120,-681,-840,0000,"0,00%",34,-008,-287,-004,-1511,-1745,"0,00%","0,00%",28,"-1,59%","123,36%",000,"-946.000,00",-3576,"-32,39%"
140,TELB4,958,-650,058,1985,"0,00%",207,062,-270,-085,088,513,"-73,50%","-30,55%",573,"-11,44%","-8,93%","49.573,80","1.425.650.000,00",007,"18,43%"
141,AERI3,055,-641,060,0241,"0,00%",170,066,250,-449,482,389,"9,63%","-3,76%",161,"10,25%","-9,36%","2.259.470,00","1.138.260.000,00",149,"7,67%"
142,MRFG3,972,-597,119,0069,"0,00%",69,091,924,-017,4387,557,"0,74%","-2,74%",124,"1,06%","-19,89%","71.110.500,00","7.631.320.000,00",732,"30,42%"
143,AZEV3,145,-578,174,0496,"0,00%",404,-626,-259,-111,-303,-562,"-19,15%","-8,58%",86,"-17,92%","-30,05%","979.819,00","140.013.000,00",031,"454,92%"
144,AZEV4,144,-574,173,0493,"0,00%",402,-621,-257,-110,-301,-558,"-19,15%","-8,58%",86,"-17,92%","-30,05%","5.492.220,00","140.013.000,00",031,"454,92%"
145,BLUT3,514,-563,046,0000,"0,00%",138,-076,-4293,-020,-5397,-5397,"0,00%","0,00%",0,"-0,33%","-8,24%","3.091,81","56.569.000,00",012,"0,00%"
146,BUET3,2499,-546,-097,1961,"0,00%",572,-067,-1313,-039,-2260,-3632,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
147,MEAL3,151,-527,042,0194,"0,00%",158,-1011,-555,-036,-935,485,"-3,50%","-3,68%",92,"-3,43%","-8,02%","2.431.190,00","1.022.850.000,00",052,"14,12%"
148,AALR3,999,-519,129,1002,"0,00%",443,-563,2975,-098,5056,1312,"3,37%","-18,53%",71,"1,71%","-24,84%","1.390.250,00","917.456.000,00",114,"3,51%"
